aloadp,asolarp
1.61,-0.011197
1.8386,-0.033965
2.0043,0
1.6646,-0.023396
1.3474,-0.041496
1.451,-0.023936
1.4834,0
1.4528,0
1.3417,-0.014576
1.495,0
1.7479,-0.015727
2.0518,-0.006352
2.0425,-0.024878
1.9435,-0.0071579
1.9451,-0.047127
2.0687,-0.042827
3.9175,-0.017104
3.3828,-0.029156
1.8368,0
1.6203,-0.0016085
1.4616,-0.044199
1.3048,-0.011684
1.1036,-0.024786
1.017,0
1.0581,0
1.3395,0
1.3553,-0.02907
1.2193,-0.0060774
1.1106,-0.048071
1.2484,0
1.2871,-0.010241
1.3389,0
1.2098,0
1.201,-0.01241
2.7645,0
1.5655,-0.0050816
1.3533,-0.0072142
1.0538,-0.025943
0.91582,-0.033539
0.82578,0
1.107,-0.050295
1.0722,-0.049871
0.95002,-0.0098983
0.84357,-0.018291
0.92668,-0.016151
0.99263,-0.025901
1.0536,-0.0090147
0.86902,-0.045509
0.86837,0
0.75349,-0.047542
0.81996,0
0.83697,0
0.70741,-0.041645
0.62728,-0.027451
0.7719,-0.011964
0.98107,-0.0090907
1.042,0
0.89605,0
0.85954,0
0.86899,-0.038815
1.4689,-0.031541
1.5588,-0.039713
0.86234,-0.0051654
0.84388,-0.030421
0.77343,-0.021987
0.81938,-0.016609
0.91756,0
1.0712,0
0.9594,0
0.84432,-0.0079416
0.74853,0
0.74055,-0.031678
0.86424,-0.010877
1.0497,0
1.0501,0
1.0948,-0.046828
0.88143,-0.043547
0.81664,0
1.0737,0
1.1319,0
0.86949,0
0.73302,0
0.70112,-0.012047
0.6857,-0.0078929
0.79938,-0.024544
0.89714,-0.00056384
0.72957,-0.049043
0.72601,0
0.85443,-0.017009
1.0216,-0.031224
1.0377,-0.02179
0.86014,0
0.74928,0
0.63926,-0.034162
0.65931,-0.056507
0.61528,-0.061798
0.55164,-0.024459
0.61949,-0.11063
0.66704,-0.15291
0.75688,-0.18461
0.72113,-0.15267
0.48426,-0.22552
0.45526,-0.28114
0.51211,-0.3427
0.49874,-0.31883
0.59109,-0.37064
0.59436,-0.3881
0.56196,-0.38146
0.53938,-0.34317
0.56593,-0.38403
0.69075,-0.54538
0.72766,-0.87385
0.53444,-0.83238
0.49851,-0.46308
0.44173,-0.59296
0.58618,-1.001
1.028,-0.96583
0.72154,-1.0757
0.44649,-1.1928
1.0459,-1.3788
1.4974,-0.98982
1.0817,-1.5377
0.92945,-1.742
0.88303,-1.8855
0.85249,-2.0002
0.90742,-2.1121
1.0382,-2.2889
1.0792,-2.3971
0.97953,-2.5037
0.92122,-2.5826
1.1532,-2.7001
1.1502,-2.8317
1.0253,-2.9405
0.9904,-2.9886
0.9528,-3.1217
1.0272,-3.198
1.0393,-3.2682
0.95722,-3.3373
0.91211,-3.5036
0.88716,-3.5455
1.2819,-3.6417
1.0992,-3.7261
1.1313,-3.7816
1.0296,-3.8154
1.0175,-4.0064
1.0442,-4.0955
1.2725,-4.0618
1.2829,-4.1332
1.1331,-4.19
1.2793,-4.3293
1.2593,-4.3579
1.1363,-4.4156
1.1117,-4.3765
1.3239,-4.4178
1.4228,-4.546
1.4372,-4.5394
1.5893,-4.5344
1.6612,-4.6592
1.4253,-4.6876
1.6832,-4.7366
1.5267,-4.7065
1.5944,-4.7875
1.4924,-4.8683
1.8462,-4.9026
1.9031,-4.835
2.1088,-5.4152
2.0319,-6
1.8854,-6
1.5268,-6
2.9346,-6
2.2449,-6
2.9293,-6
2.5568,-6
3.3976,-6
5.0906,-6
8,-6
6.4623,-6
3.3848,-6
2.9862,-6
3.1867,-6
3.1755,-6
3.4023,-6
2.9582,-6
2.9766,-6
2.3167,-6
2.3992,-6
3.8233,-6
4.3855,-6
2.1154,-6
2.1338,-6
2.2638,-6
2.6564,-6
2.6719,-6
2.98,-6
2.3159,-6
2.9004,-6
2.9685,-6
2.4305,-6
2.2308,-6
2.4081,-6
2.4069,-6
2.4402,-6
2.3375,-6
1.9954,-6
2.382,-6
3.0812,-6
2.2203,-2.7396
2.426,-5.91
8,-4.3916
8,-4.0209
8,-3.3932
8,-3.7114
8,-3.6601
8,-3.3118
8,-3.7107
8,-3.8321
6.7162,-3.9191
5.2616,-1.0347
4.4951,-2.571
4.8936,-4.376
5.0968,-4.1266
3.67,-3.5375
4.4141,-3.0293
5.2645,-3.1677
3.7996,-2.9417
4.6696,-2.9242
3.848,-2.7862
4.774,-1.9263
1.9985,-1.0398
1.9742,-1.4357
2.2172,-1.5142
2.2103,-1.4887
2.1344,-1.3923
2.0542,-1.2632
1.9253,-1.0031
1.9717,-0.96731
2.0095,-1.047
1.7203,-0.75514
1.5762,-0.69456
1.5206,-0.57391
1.2595,-0.35058
0.95187,-0.26332
0.91427,-0.26898
0.95028,-0.26316
1.0561,-0.26814
1.0026,-0.25952
1.0063,-0.20124
0.92467,-0.21319
0.8631,-0.13497
0.94451,-0.20037
0.98743,-0.16983
0.95559,-0.27098
0.97699,-0.27339
0.90792,-0.27378
1.0123,-0.21068
1.6627,-0.16791
2.0211,-0.12326
1.1632,-0.1251
1.2854,-0.11121
1.4352,-0.062639
1.4204,-0.019428
1.4605,-0.0026545
1.5655,-0.014457
1.5244,-0.0055238
0.92583,0
0.90387,-0.034639
0.88518,-0.036177
0.96974,0
1.0357,0
1.0991,0
0.93971,-0.043639
0.95188,-0.043806
0.84407,0
0.88047,-0.0097659
0.86577,-0.0074785
0.82782,-0.042928
0.83149,-0.0096866
0.85739,-0.038861
1.182,0
0.85514,0
0.87692,-0.0037513
0.87868,-0.038394
0.81981,0
0.67565,0
0.73774,0
0.70693,0
0.6625,-0.032785
0.6583,-0.021392
0.68593,0
0.82175,-0.004197
0.85566,0
0.75593,-0.022344
0.53034,-0.014478
0.61598,0
0.64287,0
0.6105,0
0.58806,-0.043049
0.59708,-0.041972
0.75417,-0.030248
0.86049,0
0.8291,0
0.85063,0
0.8282,-0.045125
0.85928,0
1.6546,-0.020348
1.4294,-0.025946
0.77257,0
0.71827,0
0.59714,-0.045137
0.64712,0
0.60359,-0.035212
0.57242,0
0.66752,0
0.89701,0
0.87059,0
0.79258,0
0.7664,0
0.78038,0
0.92945,-0.049151
0.90553,-0.028205
0.78736,-0.045386
0.837,0
1.8316,0
1.0948,0
0.83819,0
0.70064,-0.035787
0.5905,0
0.53969,-0.022582
0.70533,0
0.77948,0
0.66223,-0.0020084
0.6307,0
0.5968,0
0.73637,-0.02846
0.67022,-0.030342
0.56306,-0.048447
0.58981,-0.016202
0.46093,0
0.55932,-0.022745
0.53066,0
0.47228,-0.033235
0.49084,-0.02096
0.52082,-0.013151
0.65191,0
0.71893,0
0.63351,0
0.61705,-0.044165
0.54814,0
0.98271,-0.047211
1.1108,0
0.52156,0
0.57158,-0.01333
0.54468,0
0.57749,0
0.59219,0
0.66524,0
0.6825,0
0.60776,0
0.48235,-0.012421
0.56739,-0.045636
0.53628,-0.0397
0.68557,0
0.72262,0
0.66354,0
0.61787,0
0.61411,-0.041458
0.71292,0
0.72503,0
0.57544,0
0.53923,-0.042564
0.46355,-0.015996
0.40717,-0.027179
0.61583,0
0.55708,-0.036802
0.50116,0
0.50279,-0.031902
0.5455,0
0.68381,-0.029625
0.67682,0
0.54617,-0.028567
0.51478,-0.043737
0.52642,-0.016531
0.6024,-0.05347
0.64502,-0.050748
0.7681,-0.1044
0.94617,-0.11314
0.92877,-0.23432
1.1038,-0.36226
1.1269,-0.29762
0.74967,-0.21669
0.72336,-0.39917
0.73671,-0.46393
0.70468,-0.46508
0.9186,-0.52219
0.88695,-0.55082
0.74739,-0.54044
0.73769,-0.48206
0.82085,-0.62704
1.0709,-0.7088
1.0427,-1.2174
0.85949,-1.2683
0.69097,-0.69417
0.68105,-0.84864
0.86887,-1.4181
1.5722,-1.4387
1.0392,-1.5128
0.64504,-1.7398
1.5616,-2.0066
2.1052,-1.4851
1.5261,-2.3518
1.3978,-2.5621
1.303,-2.7831
1.2976,-2.9632
1.3975,-3.1596
1.56,-3.3511
1.5447,-3.4319
1.4411,-3.5947
1.4241,-3.7748
1.6998,-3.9913
1.7134,-4.1331
1.5713,-4.2706
1.438,-4.4146
1.361,-4.5535
1.4989,-4.6721
1.4546,-4.8691
1.4794,-4.9551
1.3103,-5.0816
1.268,-5.1672
1.8836,-5.3966
1.6298,-5.4523
1.5542,-5.5482
1.4814,-5.7216
1.4459,-5.8506
1.501,-5.9683
1.8872,-6
1.8005,-6
1.7285,-6
1.8749,-6
1.8698,-6
1.7596,-6
1.6016,-6
1.9429,-6
2.0691,-6
2.0735,-6
2.2424,-6
2.4752,-6
2.2095,-6
2.5277,-6
2.2764,-6
2.367,-6
2.2424,-6
2.7266,-6
2.7521,-6
2.5848,-6
2.0447,-6
1.6557,-5.5474
1.0315,-4.9756
1.6823,-4.4898
1.2376,-4.5262
1.6412,-4.5142
1.4064,-4.5505
1.9649,-4.5989
2.8898,-4.5323
4.8654,-4.5658
3.6932,-4.587
1.8726,-4.5333
1.7336,-4.5281
1.7917,-4.606
1.7908,-4.511
1.9649,-4.5175
1.6648,-4.5978
1.744,-4.6633
1.3047,-4.6258
1.4196,-4.6509
2.2128,-4.5336
2.4996,-4.5959
1.17,-4.5944
1.2405,-4.5851
1.2884,-4.6427
1.5041,-4.6849
1.4885,-4.6062
1.7013,-4.5841
1.2994,-4.5876
1.6343,-4.5235
1.7253,-4.4688
1.3469,-4.3008
1.2867,-4.1501
1.3436,-4.1547
1.3463,-4.1138
1.3215,-4.097
1.3498,-4.0116
1.1098,-3.8275
1.3528,-3.6113
1.736,-3.6101
1.2528,-1.5978
1.3551,-3.3427
5.4583,-2.4357
5.965,-2.2399
5.779,-1.9095
6.3393,-2.0681
6.2252,-2.0717
5.8251,-1.8515
6.0618,-2.102
5.1551,-2.2256
3.8501,-2.2388
2.9873,-0.59115
2.5879,-1.5294
2.7821,-2.5107
2.9493,-2.3355
2.1228,-2.061
2.4861,-1.7456
3.0047,-1.7831
2.1816,-1.6884
2.6724,-1.6295
2.136,-1.588
2.7052,-1.1141
1.0744,-0.56235
1.0881,-0.75901
1.2713,-0.83632
1.2393,-0.81282
1.2056,-0.7475
1.1498,-0.73323
1.0825,-0.52519
1.1035,-0.53302
1.1149,-0.54982
1.0795,-0.4476
1.0365,-0.47457
1.0691,-0.45077
0.99072,-0.31034
0.90506,-0.28873
0.8433,-0.23224
0.87671,-0.27567
0.99374,-0.29034
1.0065,-0.24931
0.97581,-0.19924
0.82363,-0.16512
0.8071,-0.1418
0.92686,-0.1677
1.0158,-0.13376
0.96397,-0.27286
0.85995,-0.2648
0.86805,-0.21807
1.0203,-0.17856
1.5306,-0.21123
1.8827,-0.12984
1.1166,-0.11831
1.2301,-0.041837
1.3737,-0.036134
1.3065,-0.0067937
1.4057,-0.068099
1.497,-0.069278
1.4169,-0.033945
0.86092,0
0.87333,0
0.82831,-0.02753
0.9335,0
0.95936,0
1.0725,-0.031713
0.95224,0
0.90583,0
0.8056,-0.019405
0.83196,-0.033362
0.86703,0
0.83366,0
0.74148,-0.0048026
0.87496,-0.0047607
1.1218,-0.038729
0.81283,-0.050087
0.85014,0
0.87425,-0.034539
0.84489,0
0.65146,-0.0027517
0.6765,-0.018534
0.71549,-0.037333
0.62936,0
0.60902,0
0.63803,-0.015899
0.7325,-0.030019
0.78249,0
0.63797,0
0.50313,-0.012543
0.56126,-0.041382
0.57555,-0.0084911
0.56482,0
0.5566,-0.037813
0.6263,0
0.71782,0
0.78444,0
0.79742,0
0.81175,0
0.80437,0
0.88399,0
1.5822,0
1.3249,-0.031114
0.76551,0
0.6799,0
0.64283,0
